"s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79"
166716.642886898,169895.110450165,172843.943959655,175575.352337561,178101.674658668,180451.425185787,182642.442892268,184537.292427887,185240.319777532,185648.798823762,186022.064492114,186359.076483481,186670.450479615,187517.102370474,188694.521351747,189791.673676372,190791.829366545,191207.465910843,190993.364370927,190769.519991733,190572.332368969,190484.797565968,190436.379518347,190389.216569963,190356.369944765,190375.267814854,190220.164376373,190422.464086961,190850.81044064,191273.294198856,191683.019497868,191993.249109141,192456.93382191,192888.010484384,193246.558504173,193410.438050329,193491.887808903,193546.380060184,193617.578113884,193727.373639222,193821.530536289,193916.810826533,194005.956313144,193982.255502015,193957.198850322,193937.427973153,193933.196047431,193919.363431668,193862.687532143,193789.677271042,193611.652662536,193378.565425396,193173.835843819,193001.484544084,192872.809003202,192780.379823062,192701.090523674,192633.005031672,192528.558395988,192467.661525725,192404.826510669,192314.54442326,192249.193267988,192181.805332957,192153.400035242,192122.314151419,192094.09770324,192078.082832443,192059.684163358,192040.972832359,192021.485226514,192006.966738179,191981.243938323,191958.811726463,191941.368470823,191937.815189417,191924.968253151,191914.230260536,191886.149295937,191878.357057335
166716.642886898,162917.689979997,159531.649184076,156507.727345836,153802.377138872,151594.014354986,149950.304740636,149340.947237788,147683.57167546,145924.66647548,144339.89232279,142910.353054804,141620.685842523,139455.903398633,138100.021558745,136977.469083826,135965.147306352,135031.894541467,133985.396931857,133125.199022086,132577.944847046,132063.759126565,131594.914869134,131164.440338441,130412.682606038,129030.674744188,127789.307801175,126829.460560817,126153.413293011,125689.001852322,125232.385646383,124961.910667539,124890.529157708,124938.44906755,124869.808965271,124599.774694122,124331.121538897,124116.54719766,123876.69477041,123566.819273124,123293.916273867,122999.44437079,122643.186129477,122387.408740544,122145.176328051,121863.139175631,121476.052591142,121183.208359966,120881.858548083,120622.226698067,120587.960826655,120636.83832446,120651.209926466,120574.968806998,120514.418045325,120617.512068443,120691.0875056,120716.756634187,120742.63301709,120724.828376183,120711.449632703,120736.09179726,120732.13468362,120734.170217551,120712.118208991,120701.012679469,120659.855890896,120605.684757561,120562.715385118,120521.73259403,120486.539577006,120434.962474634,120397.272116865,120354.453932632,120316.628948995,120260.998422717,120231.162572807,120186.481077103,120167.475809952,120131.591673106
166716.642886898,166369.825790127,166054.447189359,165767.606522795,165506.679426895,164433.425809394,162155.305168844,159098.393497302,156181.060475569,153548.975925478,151189.677767251,149066.511260914,147162.930132278,145140.751687661,143663.244965814,142380.239969026,141219.344064736,140787.895513235,140375.444372636,140069.023417216,139812.533961953,139506.005287434,139210.91850839,138942.853980458,138743.140534895,138669.889117236,139333.529918067,140153.458132399,141099.341105825,142024.756111879,142898.765534596,143716.889795247,144348.268062555,144940.977316982,145498.006547211,145999.249832828,146415.902364361,146766.903338474,147132.596818364,147482.772250878,147763.901490994,148005.117699074,148044.889575244,148106.643986524,148159.352944024,148211.5431734,148319.521654623,148389.883744856,148425.225099097,148454.697564413,148550.114046409,148640.19581095,148656.126135577,148589.801274462,148555.365957343,148669.115504645,148768.371770313,148840.960949652,148943.921881464,149027.504835654,149088.99813423,149129.15959146,149202.469404663,149278.939452046,149360.209639302,149428.93235504,149493.436539447,149555.078321059,149605.331772849,149649.35511168,149692.879404385,149738.968848233,149781.303963185,149815.765062749,149848.389753181,149873.008792305,149907.861640223,149926.337886835,149950.232756621,149965.061875298
166716.642886898,169895.110450165,172843.943959655,175575.352337561,178101.674658668,179855.726273578,180544.510186908,181225.528307081,182563.05521772,183949.554202688,185222.332624193,186387.029540635,187457.337479217,187899.47120424,188658.986586576,189396.081823344,190066.415404352,189851.723473445,189101.968349819,188412.256909914,187804.850395591,187378.63607514,187008.160439389,186679.235160499,186340.072137945,185722.61129798,185064.212858021,184569.165090872,184263.60359969,184022.317118904,183781.850537161,183545.371916409,183367.230402271,183188.813789918,182994.45542219,182707.857509925,182462.75357387,182222.14685068,182040.542108934,181857.817111259,181656.722946049,181488.539449366,181304.653861054,181194.201638607,181095.562120233,181008.905743063,180941.268089558,180849.66003626,180748.768405203,180642.635377258,180564.344027232,180542.184623831,180521.727669225,180376.329166162,180196.286361215,180019.422345915,179885.136246966,179764.074769231,179635.234806528,179522.032307936,179404.918152227,179285.420079906,179193.518557874,179116.637612049,179054.310223291,178995.887206517,178944.120009913,178895.798081775,178858.167966647,178819.691521044,178787.497888296,178752.603830738,178733.495657141,178699.806675399,178677.176639512,178650.458880761,178646.220569735,178622.250097035,178620.915530265,178608.607612843
166716.642886898,162917.689979997,159531.649184076,156507.727345836,153802.377138872,151636.343331174,150096.645766862,149569.466828337,148138.037049355,146614.697406709,145239.945327281,143998.643135462,142876.76511965,142187.93382214,142055.189403124,141980.651615704,141912.410421302,142115.540253115,142742.879371286,143363.028340041,143991.312770962,144644.134765223,145270.538290987,145834.960148905,146351.560713989,146801.780675555,147052.724641664,147642.464834342,148405.575363325,149176.651954523,149790.590495829,150408.878007746,150652.442236957,150957.45234627,151181.069018022,151593.357754994,151962.781739131,152257.48883681,152484.245605162,152288.419316537,151936.990955063,151602.79494474,151388.654070161,151078.933082172,150808.517868708,150563.817262177,150356.938582028,150173.49126482,149963.488814934,149771.687126028,149589.764779231,149424.995072796,149266.491641631,149138.412462594,149033.672075104,148844.146741025,148652.131444183,148522.295411958,148412.572643218,148341.092289326,148275.021585782,148171.112324011,148104.717802369,148082.042890001,148046.356133415,148012.393935222,147973.942141735,147937.332324716,147905.726505231,147874.706391415,147835.181132467,147792.440366619,147747.644046291,147709.407500644,147677.654454509,147664.583820603,147639.050549356,147627.615158133,147609.056597699,147603.56832881
166716.642886898,173495.093943811,179911.044053283,185963.379668027,191655.144227776,195955.363100029,198286.566510892,199917.943812834,201820.691525959,203668.526950095,205367.734183289,206920.371560516,208353.340145668,209291.131060127,209867.64380151,210386.515295146,210857.719590373,211565.876964891,212497.497106849,213425.802080596,214131.333990186,214829.819255746,215494.707507374,216092.545374451,216605.739207568,216973.906812714,216487.475225558,215238.087424774,213722.72096377,212464.622946749,211159.867703092,210046.248481907,208941.403310921,208033.663115776,207212.737632189,206416.141365341,205811.795540829,205273.470899816,204830.413725584,204440.278161363,204039.291945284,203708.481346246,203368.867003244,203017.304130202,202714.595310133,202437.667360423,202315.744500408,202703.461146448,203027.552194048,203290.910301561,203545.039898863,203752.858046653,203911.777752904,203979.16034976,203990.270564622,203943.334660881,203982.318435749,204030.157929096,204052.769051563,204075.323806789,204089.364253346,204097.584690019,204122.834907453,204147.391922678,204207.387591669,204247.087066771,204275.887862254,204314.616835755,204344.149339506,204359.148114558,204374.728941801,204402.985654032,204399.739044045,204407.676662716,204414.758469297,204442.607154408,204439.320028111,204452.53154341,204438.23549387,204456.500340777
166716.642886898,173495.093943811,179911.044053283,185963.379668027,191655.144227776,198325.452584772,206793.102579274,213524.230885435,219046.701086043,224050.355329322,228709.567724803,233043.416722684,237059.378576402,241548.557713411,245632.191737368,249362.012900685,252814.258528696,256203.092795972,260079.009004287,263818.525101334,267207.672942066,270133.684524615,272823.066358731,275273.603423885,277502.443508836,279178.703358525,283146.888990025,287157.974583698,290855.251633161,294064.621253403,297413.904541188,300804.805920608,304055.302003517,306734.547944648,309140.317272058,311243.700462678,313130.033451327,315046.829830582,316836.51524549,318856.191197571,320724.882509007,322396.399582615,323639.926666879,324759.384351699,325792.045019693,326626.583739584,327127.007262848,327526.581977929,327818.057128602,328117.881138039,328611.664744255,329208.741082608,329881.277209658,330686.446898534,331232.029085756,331661.425453188,332094.156408787,332327.063609497,332647.5255618,332737.853304152,332885.617182619,333188.198570621,333007.271302727,332532.514819141,332136.342797664,331806.503804658,331544.406806739,331320.215847044,331079.176654206,330842.33443923,330641.54444846,330487.756853562,330290.101474507,330242.805720724,330144.061707096,330056.156820818,329863.267318007,329802.435432514,329711.501277107,329658.39069357
166716.642886898,169895.110450165,172843.943959655,175575.352337561,178101.674658668,181284.607487729,185605.856235964,189252.170209821,191688.511078408,193729.349907501,195607.989907304,197337.405701824,198924.655644643,201825.910816572,204784.681362238,207489.47344116,209984.030424149,212012.252240146,213839.807081975,215523.72918166,217039.867186004,218276.814290802,219386.457304038,220399.533896461,221300.248894222,222076.236193638,222421.145675479,223076.183057005,223935.873964759,224753.390803806,225502.963453572,226041.912040078,226583.173384312,226787.964365133,226982.046895006,227186.045704943,227260.795304096,227315.297033242,227380.520381879,227608.077248258,227822.563314513,228040.007114869,228281.344717055,228357.756993759,228430.929273547,228506.90968056,228615.347388129,228701.48507006,228707.706225601,228719.547174091,228689.35651166,228664.143551379,228668.189901585,228672.407855357,228708.772261136,228762.219601822,228826.324303215,228900.120992652,228936.097738568,228979.045151542,229005.306937697,229004.61663791,229037.265792674,229088.671526622,229174.704797093,229258.19255444,229334.664461794,229403.087693177,229466.730491963,229520.020778277,229568.027914588,229607.133392822,229640.070441488,229664.466298083,229685.758392078,229713.403213607,229732.939645034,229754.141677406,229758.507224925,229772.399374899
166716.642886898,169895.110450165,172843.943959655,175575.352337561,178101.674658668,181892.973524038,187791.221903398,196886.990173171,205262.518714354,213048.297017391,220398.404901073,227325.510689846,233816.914264373,235302.398061509,237034.217826202,238810.787686771,240457.808892343,241466.572748189,242085.320166166,241692.471244179,240260.748345149,238964.498337817,237788.823361125,236713.600111529,235719.546340741,234397.015197446,233013.408878735,231476.537862332,229778.458677425,228198.157382356,226416.316058961,224347.944252011,222595.582797981,220898.827080092,219331.331162511,218259.913622235,218335.789136148,218499.270967707,218721.490432565,219121.22882105,219409.366954571,219754.691936111,220213.640180041,220423.280358409,220642.273594366,220746.344549845,220508.671831654,220962.379382237,221409.795807666,221811.05679513,222139.930111651,222512.134839011,222841.356041317,223317.533614848,223781.797742332,224358.407525854,224987.087546723,225611.082951923,226189.451996064,226729.92099577,227221.373344719,227674.101272264,228112.208213284,228522.619504816,228945.809727662,229334.529522313,229659.628131206,229945.228044458,230196.623062656,230418.064542002,230607.63092582,230759.175287956,230883.9893288,230948.765840813,230996.631708706,231044.159045528,231086.393155163,231118.670230122,231126.145713957,231146.335077358
166716.642886898,169895.110450165,172843.943959655,175575.352337561,178101.674658668,180438.830705425,182597.908485467,184466.765718451,187830.040824388,191330.63135709,194577.195169257,197586.837546629,200366.00089247,203806.035416584,207068.863955604,210062.953975305,212832.499338671,215626.701315458,218229.499524082,220627.005281911,222747.948709331,224642.000696031,226389.859196276,227978.991305604,229403.267252263,230611.042369341,231167.422820397,232048.729663825,233059.739912636,234061.270853671,234961.753648404,235875.642344493,236649.154892023,237365.024288902,238007.468073356,238473.838443059,238917.855588345,239342.067963597,239752.679286737,240103.613628616,240379.54543189,240646.4261422,240858.655334843,240830.406021543,240801.829148632,240775.317827891,240777.624265167,241231.552458836,241574.510578535,241874.726516608,241961.118340699,242009.161981528,242100.651336013,242207.864379379,242250.872511494,242333.856567498,242525.833464535,242690.223143894,242808.158630887,242924.988869639,243038.3506393,243123.09621351,243219.15262819,243308.978056697,243359.036202951,243400.556184644,243446.079980032,243493.099258025,243534.515964052,243575.796777441,243610.270379152,243643.309521596,243671.616841691,243695.317633593,243714.336600756,243735.525501527,243753.475022737,243768.68032995,243774.225079518,243784.675229884
